invoice_id,shipment_id,customer_id,invoice_date,invoice_amount,tax_amount,payment_due_date,invoice_status
INV05843,S083021,C00202,2025-01-16,48156.3,8668.134,2025-01-16,Paid
INV05844,S048881,C00043,2025-06-12,11204.369999999999,2016.7865999999997,2025-06-12,Paid
INV05845,S030066,C00615,2025-09-07,40260.509999999995,7246.8917999999985,2025-09-07,Disputed
INV05846,S072822,C00083,2025-03-02,41702.66,7506.478800000001,2025-03-02,Overdue
INV05847,S095421,C00131,2024-09-22,49049.28,8828.8704,2024-09-22,Disputed
INV05848,S090679,C00791,2025-01-20,29664.690000000002,5339.644200000001,2025-01-20,Overdue
INV05849,S003313,C00876,2025-04-24,55416.31,9974.9358,2025-04-24,Overdue
INV05850,S052907,C00569,2025-05-23,43725.66,7870.6188,2025-05-23,Paid
INV05851,S007770,C00453,2026-02-15,41071.83,7392.9294,2026-02-15,Paid
INV05852,S001988,C00058,2024-08-27,23699.699999999997,4265.945999999999,2024-08-27,Overdue
INV05853,S037759,C00114,2025-06-22,5829.37,1049.2866,2025-06-22,Pending
INV05854,S088112,C00346,2025-10-26,52014.59,9362.626199999999,2025-10-26,Disputed
INV05855,S052752,C00710,2025-08-03,44319.45,7977.500999999999,2025-08-03,Overdue
INV05856,S039407,C00610,2024-10-14,36055.49,6489.9882,2024-10-14,Overdue
INV05857,S069909,C00429,2025-02-09,14303.73,2574.6713999999997,2025-02-09,Overdue
INV05858,S041658,C00365,2025-05-02,31337.48,5640.7464,2025-05-02,Disputed
INV05859,S068756,C00253,2024-08-04,41075.5,7393.59,2024-08-04,Disputed
INV05860,S031764,C00137,2024-09-14,26284.329999999998,4731.179399999999,2024-09-14,Overdue
INV05861,S040818,C00609,2025-06-09,55242.520000000004,9943.6536,2025-06-09,Disputed
INV05862,S083142,C00499,2024-12-09,37532.32,6755.817599999999,2024-12-09,Pending
INV05863,S026674,C00762,2026-03-04,55641.76,10015.5168,2026-03-04,Paid
INV05864,S041537,C00881,2026-02-07,50501.54,9090.2772,2026-02-07,Pending
INV05865,S034433,C00807,2026-03-04,21342.52,3841.6536,2026-03-04,Paid
INV05866,S081857,C00172,2026-05-02,27133.019999999997,4883.9436,2026-05-02,Overdue
INV05867,S027145,C00671,2026-01-15,28807.77,5185.3985999999995,2026-01-15,Disputed
INV05868,S055910,C00431,2024-07-30,21121.66,3801.8988,2024-07-30,Pending
INV05869,S094190,C00567,2024-10-27,19438.13,3498.8634,2024-10-27,Pending
INV05870,S009887,C00186,2026-05-02,55300.94,9954.1692,2026-05-02,Pending
INV05871,S019174,C00802,2024-06-09,56955.69,10252.0242,2024-06-09,Paid
INV05872,S068287,C00476,2025-06-03,53976.9,9715.842,2025-06-03,Disputed
INV05873,S066590,C00542,2025-02-25,52444.22,9439.9596,2025-02-25,Disputed
INV05874,S044531,C00338,2026-05-11,49791.57,8962.4826,2026-05-11,Pending
INV05875,S095683,C00333,2025-05-01,56531.42999999999,10175.657399999998,2025-05-01,Overdue
INV05876,S003309,C00672,2025-08-05,23053.56,4149.6408,2025-08-05,Overdue
INV05877,S010323,C00122,2024-10-24,10839.71,1951.1477999999997,2024-10-24,Disputed
INV05878,S041109,C00693,2025-11-04,24898.16,4481.6687999999995,2025-11-04,Paid
INV05879,S050973,C00410,2026-01-02,7929.65,1427.337,2026-01-02,Paid
INV05880,S032866,C00289,2026-03-30,13105.189999999999,2358.9341999999997,2026-03-30,Paid
INV05881,S023848,C00731,2025-10-08,42821.92,7707.945599999999,2025-10-08,Paid
INV05882,S022839,C00254,2025-01-17,9963.64,1793.4551999999999,2025-01-17,Overdue
INV05883,S061336,C00218,2024-10-07,20780.88,3740.5584,2024-10-07,Disputed
INV05884,S043156,C00198,2025-12-10,20806.55,3745.1789999999996,2025-12-10,Disputed
INV05885,S057939,C00185,2024-06-03,32501.94,5850.3492,2024-06-03,Disputed
INV05886,S064472,C00279,2025-08-27,12675.3,2281.5539999999996,2025-08-27,Overdue
INV05887,S088298,C00083,2025-02-17,27838.9,5011.002,2025-02-17,Disputed
INV05888,S061327,C00538,2026-04-07,13746.89,2474.4402,2026-04-07,Paid
INV05889,S062228,C00967,2025-11-16,11240.759999999998,2023.3367999999996,2025-11-16,Pending
INV05890,S043734,C00534,2025-08-10,51586.04,9285.4872,2025-08-10,Disputed
INV05891,S030867,C00575,2024-07-29,60234.27,10842.168599999999,2024-07-29,Overdue
INV05892,S011053,C00096,2024-10-14,56348.04,10142.6472,2024-10-14,Overdue
INV05893,S098757,C00248,2025-04-27,17021.89,3063.9402,2025-04-27,Paid
INV05894,S011181,C00954,2024-11-20,20761.48,3737.0663999999997,2024-11-20,Paid
INV05895,S097736,C00718,2024-08-31,14456.08,2602.0944,2024-08-31,Disputed
INV05896,S077134,C00376,2025-02-09,58625.49,10552.5882,2025-02-09,Overdue
INV05897,S031263,C00705,2024-09-08,20979.64,3776.3351999999995,2024-09-08,Paid
INV05898,S045223,C00546,2024-10-26,58829.700000000004,10589.346,2024-10-26,Pending
INV05899,S085404,C00601,2026-01-08,43995.270000000004,7919.1486,2026-01-08,Paid
INV05900,S050441,C00265,2025-06-17,41584.09,7485.136199999999,2025-06-17,Overdue
INV05901,S065996,C00140,2025-07-08,27703.43,4986.6174,2025-07-08,Disputed
INV05902,S090071,C00058,2024-11-01,28796.13,5183.3034,2024-11-01,Pending
INV05903,S003389,C00618,2026-06-02,51020.65,9183.717,2026-06-02,Paid
INV05904,S077868,C00102,2025-04-07,27554.760000000002,4959.8568000000005,2025-04-07,Disputed
INV05905,S070178,C00808,2025-04-04,38988.990000000005,7018.0182,2025-04-04,Pending
INV05906,S087841,C00817,2025-02-19,24461.04,4402.9872,2025-02-19,Overdue
INV05907,S024502,C00449,2026-06-01,38803.75,6984.675,2026-06-01,Overdue
INV05908,S058520,C00152,2024-11-28,43732.15,7871.787,2024-11-28,Disputed
INV05909,S034960,C00901,2024-08-24,28774.37,5179.3866,2024-08-24,Paid
INV05910,S085442,C00321,2026-04-22,20976.93,3775.8474,2026-04-22,Paid
INV05911,S074857,C00256,2025-01-10,38483.35,6927.003,2025-01-10,Pending
INV05912,S061794,C00833,2025-02-25,37324.600000000006,6718.428000000001,2025-02-25,Pending
INV05913,S046714,C00170,2026-05-23,30337.83,5460.8094,2026-05-23,Overdue
INV05914,S087404,C00321,2026-03-21,44858.49,8074.5282,2026-03-21,Overdue
INV05915,S073549,C00327,2024-08-17,27905.449999999997,5022.980999999999,2024-08-17,Disputed
INV05916,S098887,C00749,2024-11-12,11728.16,2111.0688,2024-11-12,Overdue
INV05917,S077845,C00720,2025-11-24,50641.340000000004,9115.441200000001,2025-11-24,Paid
INV05918,S016628,C00059,2024-12-08,16572.35,2983.0229999999997,2024-12-08,Pending
INV05919,S093482,C00374,2025-01-21,16154.58,2907.8244,2025-01-21,Overdue
INV05920,S027932,C00267,2026-03-10,40559.29,7300.6722,2026-03-10,Overdue
INV05921,S086114,C00685,2025-09-02,41583.8,7485.084,2025-09-02,Overdue
INV05922,S097926,C00055,2025-09-09,49730.55,8951.499,2025-09-09,Pending
INV05923,S062933,C00918,2025-01-08,46702.81,8406.505799999999,2025-01-08,Pending
INV05924,S021781,C00660,2024-12-25,38086.78,6855.6204,2024-12-25,Overdue
INV05925,S032539,C00698,2025-10-03,13190.01,2374.2018,2025-10-03,Paid
INV05926,S000569,C00827,2024-08-09,23357.6,4204.3679999999995,2024-08-09,Disputed
INV05927,S060061,C00752,2025-03-12,13177.36,2371.9248000000002,2025-03-12,Overdue
INV05928,S069791,C00679,2025-05-18,33161.24,5969.0232,2025-05-18,Paid
INV05929,S070648,C00756,2026-01-07,22438.940000000002,4039.0092000000004,2026-01-07,Paid
INV05930,S005411,C00881,2025-01-29,15089.59,2716.1261999999997,2025-01-29,Paid
INV05931,S082054,C00500,2026-05-14,23557.059999999998,4240.270799999999,2026-05-14,Paid
INV05932,S022052,C00396,2026-05-28,31745.86,5714.2548,2026-05-28,Disputed
INV05933,S049516,C00918,2026-03-18,53137.07000000001,9564.672600000002,2026-03-18,Disputed
INV05934,S003603,C00415,2024-11-04,31650.38,5697.0684,2024-11-04,Overdue
INV05935,S086787,C00185,2025-03-06,53028.06,9545.050799999999,2025-03-06,Paid
INV05936,S063223,C00927,2024-06-12,16731.23,3011.6214,2024-06-12,Overdue
INV05937,S073393,C00279,2025-03-19,57877.0,10417.859999999999,2025-03-19,Disputed
INV05938,S029869,C00766,2025-08-05,17978.309999999998,3236.0957999999996,2025-08-05,Overdue
INV05939,S031035,C00592,2026-01-25,50842.3,9151.614,2026-01-25,Pending
INV05940,S054800,C00635,2024-06-18,62787.46,11301.7428,2024-06-18,Paid
INV05941,S094854,C00556,2026-01-03,9333.11,1679.9598,2026-01-03,Overdue
INV05942,S043837,C00675,2025-05-06,14963.740000000002,2693.4732000000004,2025-05-06,Disputed
INV05943,S017094,C00348,2025-12-10,10766.62,1937.9916,2025-12-10,Disputed
INV05944,S024195,C00735,2025-03-07,4630.75,833.535,2025-03-07,Overdue
INV05945,S048535,C00128,2024-12-12,19391.78,3490.5204,2024-12-12,Pending
INV05946,S071101,C00917,2026-02-12,52396.10999999999,9431.299799999999,2026-02-12,Overdue
INV05947,S027302,C00092,2024-06-04,50489.21,9088.057799999999,2024-06-04,Pending
INV05948,S087573,C00435,2026-03-08,33250.15,5985.027,2026-03-08,Disputed
INV05949,S002869,C00584,2026-04-03,18215.300000000003,3278.7540000000004,2026-04-03,Disputed
INV05950,S004857,C00289,2024-11-23,34440.729999999996,6199.331399999999,2024-11-23,Paid
INV05951,S080292,C00646,2024-06-06,53068.369999999995,9552.306599999998,2024-06-06,Pending
INV05952,S030485,C00057,2026-03-15,32363.94,5825.5091999999995,2026-03-15,Overdue
INV05953,S037503,C00248,2025-12-25,8094.03,1456.9253999999999,2025-12-25,Overdue
INV05954,S029087,C00607,2025-09-04,9494.69,1709.0442,2025-09-04,Pending
INV05955,S027558,C00431,2024-06-20,26580.39,4784.4702,2024-06-20,Disputed
INV05956,S075040,C00362,2025-09-17,14315.23,2576.7414,2025-09-17,Disputed
INV05957,S098622,C00137,2025-07-20,60071.3,10812.834,2025-07-20,Overdue
INV05958,S015447,C00673,2025-01-29,35120.020000000004,6321.6036,2025-01-29,Disputed
INV05959,S081157,C00796,2025-06-07,44691.11,8044.3998,2025-06-07,Disputed
INV05960,S050217,C00670,2024-10-21,53019.42,9543.4956,2024-10-21,Paid
INV05961,S065326,C00804,2025-02-03,19060.47,3430.8846,2025-02-03,Pending
INV05962,S061548,C00210,2025-12-22,39057.15,7030.287,2025-12-22,Disputed
INV05963,S066288,C00975,2026-04-01,22350.31,4023.0558,2026-04-01,Overdue
INV05964,S041940,C00664,2026-02-22,54588.5,9825.93,2026-02-22,Overdue
INV05965,S052730,C00093,2025-10-23,22976.370000000003,4135.7466,2025-10-23,Pending
INV05966,S042404,C00901,2025-05-10,28483.82,5127.0876,2025-05-10,Disputed
INV05967,S074825,C00605,2026-05-14,15069.539999999999,2712.5172,2026-05-14,Pending
INV05968,S093340,C00553,2025-11-16,22506.64,4051.1951999999997,2025-11-16,Pending
INV05969,S018195,C00335,2026-02-21,26860.95,4834.971,2026-02-21,Overdue
INV05970,S046647,C00916,2024-12-06,26298.160000000003,4733.6688,2024-12-06,Paid
INV05971,S054500,C00894,2026-04-09,52179.78999999999,9392.362199999998,2026-04-09,Paid
INV05972,S048976,C00487,2025-10-31,34083.869999999995,6135.096599999999,2025-10-31,Paid
INV05973,S011222,C00718,2026-03-07,48568.89,8742.4002,2026-03-07,Paid
INV05974,S002491,C00145,2025-03-08,45504.770000000004,8190.8586000000005,2025-03-08,Pending
INV05975,S032357,C00329,2025-06-19,32833.94,5910.1092,2025-06-19,Disputed
INV05976,S085104,C00065,2024-07-30,35337.68,6360.7824,2024-07-30,Pending
INV05977,S014473,C00198,2025-11-12,48001.700000000004,8640.306,2025-11-12,Disputed
INV05978,S044701,C00288,2025-09-10,15402.08,2772.3743999999997,2025-09-10,Disputed
INV05979,S025978,C00937,2024-08-10,23004.11,4140.7398,2024-08-10,Paid
INV05980,S060238,C00419,2025-07-31,20869.5,3756.5099999999998,2025-07-31,Disputed
INV05981,S075245,C00986,2025-02-10,18139.63,3265.1334,2025-02-10,Pending
INV05982,S084695,C00682,2024-08-30,58792.55,10582.659,2024-08-30,Overdue
INV05983,S045693,C00561,2024-12-27,34724.729999999996,6250.451399999999,2024-12-27,Overdue
INV05984,S036781,C00585,2025-01-13,25238.89,4543.0001999999995,2025-01-13,Overdue
INV05985,S048288,C00303,2024-10-19,27839.22,5011.0596,2024-10-19,Paid
INV05986,S056851,C00216,2026-01-07,38078.73,6854.1714,2026-01-07,Overdue
INV05987,S062886,C00187,2026-03-07,27109.65,4879.737,2026-03-07,Overdue
INV05988,S094899,C00095,2025-10-06,49590.159999999996,8926.228799999999,2025-10-06,Overdue
INV05989,S066636,C00697,2025-11-02,7846.89,1412.4402,2025-11-02,Overdue
INV05990,S074127,C00001,2025-12-24,31707.98,5707.4364,2025-12-24,Overdue
INV05991,S031074,C00630,2025-07-06,17200.54,3096.0972,2025-07-06,Overdue
INV05992,S014224,C00276,2025-03-12,27059.34,4870.6812,2025-03-12,Overdue
INV05993,S024569,C00822,2025-12-05,23546.96,4238.4528,2025-12-05,Pending
INV05994,S088210,C00037,2025-07-17,16552.97,2979.5346,2025-07-17,Pending
INV05995,S029397,C00681,2026-04-05,33154.33,5967.7794,2026-04-05,Overdue
INV05996,S027124,C00184,2025-10-03,17039.56,3067.1208,2025-10-03,Paid
INV05997,S047326,C00074,2025-05-29,46744.92,8414.085599999999,2025-05-29,Disputed
INV05998,S068344,C00478,2026-02-10,50623.43,9112.2174,2026-02-10,Pending
INV05999,S012814,C00420,2025-04-05,48563.56,8741.440799999998,2025-04-05,Pending
INV06000,S094165,C00220,2026-05-23,35401.68,6372.3024,2026-05-23,Pending
INV06001,S019413,C00369,2025-12-13,27396.45,4931.361,2025-12-13,Pending
INV06002,S001730,C00562,2024-11-19,58886.14,10599.5052,2024-11-19,Disputed
INV06003,S020091,C00143,2026-03-09,20201.91,3636.3437999999996,2026-03-09,Disputed
INV06004,S012585,C00951,2025-08-28,35205.17,6336.9306,2025-08-28,Disputed
INV06005,S003046,C00366,2024-11-08,53561.32,9641.0376,2024-11-08,Overdue
INV06006,S088429,C00442,2026-02-04,12610.66,2269.9188,2026-02-04,Paid
INV06007,S087587,C00473,2025-04-30,51741.630000000005,9313.493400000001,2025-04-30,Overdue
INV06008,S027599,C00580,2024-06-17,13996.460000000001,2519.3628,2024-06-17,Disputed
INV06009,S095327,C00704,2024-11-18,31214.48,5618.6064,2024-11-18,Pending
INV06010,S001398,C00951,2025-11-20,44201.229999999996,7956.2213999999985,2025-11-20,Disputed
INV06011,S085290,C00608,2024-12-15,34082.6,6134.8679999999995,2024-12-15,Overdue
INV06012,S013660,C00191,2024-09-04,43167.21,7770.0978,2024-09-04,Disputed
INV06013,S042859,C00091,2025-01-06,12604.33,2268.7794,2025-01-06,Paid
INV06014,S065128,C00721,2025-02-06,45336.22,8160.5196,2025-02-06,Paid
INV06015,S026753,C00858,2024-06-19,25185.57,4533.402599999999,2024-06-19,Overdue
INV06016,S049418,C00503,2025-07-08,35662.93,6419.3274,2025-07-08,Pending
INV06017,S068242,C00094,2026-02-02,24457.739999999998,4402.3931999999995,2026-02-02,Disputed
INV06018,S097915,C00606,2025-12-05,21212.11,3818.1798,2025-12-05,Pending
INV06019,S047038,C00879,2025-01-06,11378.17,2048.0706,2025-01-06,Pending
INV06020,S041269,C00962,2024-11-01,24797.76,4463.596799999999,2024-11-01,Paid
INV06021,S053123,C00365,2026-04-28,30953.14,5571.5652,2026-04-28,Overdue
INV06022,S003604,C00792,2026-01-31,59587.9,10725.822,2026-01-31,Disputed
INV06023,S042089,C00481,2025-09-11,40184.6,7233.227999999999,2025-09-11,Paid
INV06024,S032997,C00672,2024-11-08,49466.7,8904.006,2024-11-08,Pending
INV06025,S041384,C00177,2024-10-21,40889.69,7360.1442,2024-10-21,Pending
INV06026,S038134,C00799,2025-09-01,31270.510000000002,5628.6918000000005,2025-09-01,Overdue
INV06027,S084000,C00258,2025-01-31,43771.94,7878.9492,2025-01-31,Overdue
INV06028,S038810,C00563,2025-12-17,57735.28,10392.3504,2025-12-17,Paid
INV06029,S024011,C00633,2024-08-19,44902.86,8082.5148,2024-08-19,Paid
INV06030,S035348,C00671,2024-09-26,39283.86,7071.0948,2024-09-26,Paid
INV06031,S026740,C00350,2025-03-25,55722.46,10030.0428,2025-03-25,Pending
INV06032,S042946,C00424,2024-11-08,14663.130000000001,2639.3634,2024-11-08,Overdue
INV06033,S041434,C00884,2025-02-22,22073.53,3973.2353999999996,2025-02-22,Paid
INV06034,S043934,C00235,2025-06-20,22663.54,4079.4372,2025-06-20,Paid
INV06035,S025251,C00731,2025-07-08,42736.780000000006,7692.620400000001,2025-07-08,Pending
INV06036,S082655,C00678,2025-11-27,9233.939999999999,1662.1091999999996,2025-11-27,Disputed
INV06037,S025751,C00720,2024-12-23,52368.86,9426.3948,2024-12-23,Pending
INV06038,S042023,C00638,2025-07-30,28667.79,5160.2022,2025-07-30,Pending
INV06039,S028109,C00709,2025-10-30,54804.909999999996,9864.8838,2025-10-30,Overdue
INV06040,S061389,C00632,2025-10-02,57547.47,10358.5446,2025-10-02,Pending
INV06041,S042863,C00666,2024-11-21,15083.41,2715.0137999999997,2024-11-21,Overdue
INV06042,S015771,C00480,2026-01-10,52503.98,9450.7164,2026-01-10,Pending
INV06043,S021805,C00738,2026-04-23,44601.87,8028.3366000000005,2026-04-23,Disputed
INV06044,S079079,C00083,2024-10-27,17981.32,3236.6376,2024-10-27,Overdue
INV06045,S027419,C00894,2025-09-26,42459.19,7642.6542,2025-09-26,Paid
INV06046,S026731,C00768,2025-07-23,37449.37,6740.8866,2025-07-23,Disputed
INV06047,S078828,C00887,2025-10-01,42531.79,7655.7222,2025-10-01,Pending
INV06048,S076104,C00826,2025-05-31,9411.59,1694.0862,2025-05-31,Paid
INV06049,S096761,C00690,2025-06-02,47891.76,8620.5168,2025-06-02,Paid
INV06050,S086049,C00513,2025-09-29,37330.159999999996,6719.428799999999,2025-09-29,Pending
INV06051,S071315,C00084,2026-05-26,25995.079999999998,4679.1143999999995,2026-05-26,Disputed
INV06052,S038635,C00528,2024-06-06,51731.81,9311.725799999998,2024-06-06,Paid
INV06053,S035150,C00872,2024-09-02,27092.97,4876.7346,2024-09-02,Pending
INV06054,S052307,C00944,2026-02-27,28432.34,5117.821199999999,2026-02-27,Paid
INV06055,S044163,C00665,2025-10-01,12535.11,2256.3198,2025-10-01,Disputed
INV06056,S045597,C00955,2024-09-04,30168.329999999998,5430.2994,2024-09-04,Overdue
INV06057,S017623,C00889,2024-10-07,53269.32,9588.4776,2024-10-07,Paid
INV06058,S083710,C00218,2025-05-31,8627.6,1552.968,2025-05-31,Overdue
INV06059,S014336,C00910,2025-05-22,46776.869999999995,8419.836599999999,2025-05-22,Pending
INV06060,S048326,C00977,2025-02-24,24970.36,4494.6648,2025-02-24,Paid
INV06061,S083863,C00525,2024-09-16,17330.760000000002,3119.5368000000003,2024-09-16,Paid
INV06062,S072745,C00637,2025-01-14,53070.72,9552.7296,2025-01-14,Paid
INV06063,S082168,C00299,2025-11-28,58423.25,10516.185,2025-11-28,Pending
INV06064,S059972,C00079,2025-08-11,15753.18,2835.5724,2025-08-11,Pending
INV06065,S022108,C00701,2025-03-06,31568.719999999998,5682.369599999999,2025-03-06,Overdue
INV06066,S060272,C00249,2025-12-31,40875.86,7357.6548,2025-12-31,Disputed
INV06067,S063281,C00820,2025-05-19,22388.1,4029.8579999999997,2025-05-19,Paid
INV06068,S083739,C00168,2024-07-10,7629.08,1373.2343999999998,2024-07-10,Overdue
INV06069,S057645,C00015,2025-03-23,14421.26,2595.8268,2025-03-23,Disputed
INV06070,S086334,C00469,2026-02-06,42227.72,7600.9896,2026-02-06,Paid
INV06071,S050430,C00165,2025-04-18,50126.31,9022.735799999999,2025-04-18,Paid
INV06072,S020672,C00905,2026-02-16,55249.649999999994,9944.936999999998,2026-02-16,Overdue
INV06073,S062172,C00701,2025-01-11,34655.11,6237.9198,2025-01-11,Overdue
INV06074,S054377,C00301,2025-12-11,47440.3,8539.254,2025-12-11,Paid
INV06075,S055121,C00072,2026-05-14,44437.39,7998.7302,2026-05-14,Pending
INV06076,S018542,C00981,2025-05-26,40438.17,7278.870599999999,2025-05-26,Paid
INV06077,S051068,C00097,2025-01-17,42214.29,7598.5722,2025-01-17,Paid
INV06078,S062833,C00632,2025-11-11,23852.410000000003,4293.433800000001,2025-11-11,Paid
INV06079,S078151,C00885,2025-08-13,9728.349999999999,1751.1029999999996,2025-08-13,Pending
INV06080,S048595,C00613,2026-04-05,41693.130000000005,7504.763400000001,2026-04-05,Pending
INV06081,S062377,C00251,2025-09-24,31042.88,5587.7184,2025-09-24,Disputed
INV06082,S028360,C00571,2025-07-06,25287.53,4551.7554,2025-07-06,Pending
INV06083,S066865,C00698,2025-10-20,11378.75,2048.1749999999997,2025-10-20,Pending
INV06084,S027204,C00863,2025-04-27,45697.54,8225.5572,2025-04-27,Pending
INV06085,S020678,C00555,2026-02-07,31610.77,5689.9385999999995,2026-02-07,Paid
INV06086,S026867,C00607,2025-09-04,25825.18,4648.5324,2025-09-04,Pending
INV06087,S005952,C00091,2026-04-25,11129.630000000001,2003.3334000000002,2026-04-25,Disputed
INV06088,S063052,C00452,2025-02-09,39903.41,7182.6138,2025-02-09,Pending
INV06089,S077998,C00372,2025-11-17,33527.83,6035.0094,2025-11-17,Disputed
INV06090,S058992,C00728,2025-11-09,49807.45,8965.340999999999,2025-11-09,Disputed
INV06091,S008772,C00108,2025-08-13,15889.06,2860.0308,2025-08-13,Pending
INV06092,S071865,C00018,2026-05-24,35826.58,6448.7844000000005,2026-05-24,Overdue
INV06093,S056551,C00889,2025-09-29,19508.98,3511.6164,2025-09-29,Paid
INV06094,S001573,C00646,2025-04-21,22034.96,3966.2927999999997,2025-04-21,Paid
INV06095,S078145,C00016,2026-04-03,35882.67,6458.8805999999995,2026-04-03,Pending
INV06096,S075288,C00196,2026-02-08,53811.37,9686.0466,2026-02-08,Paid
INV06097,S014010,C00035,2024-08-16,33018.130000000005,5943.263400000001,2024-08-16,Overdue
INV06098,S003379,C00583,2025-06-14,24068.92,4332.405599999999,2025-06-14,Paid
INV06099,S080262,C00840,2024-11-22,19119.56,3441.5208000000002,2024-11-22,Overdue
INV06100,S005492,C00591,2026-03-14,28000.96,5040.172799999999,2026-03-14,Overdue
INV06101,S099643,C00024,2024-08-08,14967.35,2694.123,2024-08-08,Paid
INV06102,S029315,C00798,2025-05-17,38718.57,6969.3426,2025-05-17,Overdue
INV06103,S078170,C00978,2026-04-18,20088.23,3615.8813999999998,2026-04-18,Pending
INV06104,S082903,C00799,2025-02-09,42856.2,7714.115999999999,2025-02-09,Overdue
INV06105,S051203,C00124,2024-11-29,42953.87,7731.6966,2024-11-29,Overdue
INV06106,S060889,C00967,2026-05-31,54097.76,9737.5968,2026-05-31,Paid
INV06107,S068305,C00122,2024-12-02,31755.23,5715.9414,2024-12-02,Paid
INV06108,S029653,C00129,2026-05-18,29656.489999999998,5338.168199999999,2026-05-18,Overdue
INV06109,S037443,C00132,2025-05-31,22809.52,4105.7136,2025-05-31,Pending
INV06110,S034064,C00145,2024-07-04,9161.36,1649.0448000000001,2024-07-04,Pending
INV06111,S053751,C00218,2026-05-05,35813.35,6446.402999999999,2026-05-05,Overdue
INV06112,S005313,C00937,2025-03-31,56887.01,10239.6618,2025-03-31,Disputed
INV06113,S020320,C00893,2026-04-02,51992.950000000004,9358.731,2026-04-02,Pending
INV06114,S041369,C00340,2024-08-05,44019.950000000004,7923.591,2024-08-05,Disputed
INV06115,S008809,C00976,2025-10-03,50108.4,9019.512,2025-10-03,Pending
INV06116,S083110,C00931,2024-09-14,32781.84,5900.731199999999,2024-09-14,Pending
INV06117,S026787,C00819,2025-02-27,15482.66,2786.8788,2025-02-27,Pending
INV06118,S011265,C00677,2025-09-22,47758.689999999995,8596.564199999999,2025-09-22,Overdue
INV06119,S060168,C00712,2024-10-29,39765.42,7157.775599999999,2024-10-29,Overdue
INV06120,S039692,C00971,2025-05-16,41000.96000000001,7380.172800000001,2025-05-16,Pending
INV06121,S051870,C00305,2026-05-16,19951.25,3591.225,2026-05-16,Disputed
INV06122,S033547,C00545,2025-08-14,18029.81,3245.3658,2025-08-14,Disputed
INV06123,S099341,C00980,2024-12-16,13998.369999999999,2519.7065999999995,2024-12-16,Pending
INV06124,S037127,C00567,2024-11-06,10909.02,1963.6236,2024-11-06,Paid
INV06125,S077643,C00093,2024-06-25,56975.19,10255.5342,2024-06-25,Paid
INV06126,S025589,C00450,2026-04-09,51109.57000000001,9199.722600000001,2026-04-09,Disputed
INV06127,S024043,C00023,2024-08-04,18826.44,3388.7591999999995,2024-08-04,Paid
INV06128,S062809,C00280,2024-06-12,36165.33,6509.7594,2024-06-12,Overdue
INV06129,S025652,C00852,2025-12-11,21118.27,3801.2886,2025-12-11,Pending
INV06130,S092141,C00970,2024-11-07,58366.22,10505.9196,2024-11-07,Overdue
INV06131,S075519,C00241,2026-05-27,28772.83,5179.1094,2026-05-27,Pending
INV06132,S088526,C00464,2026-04-30,13248.56,2384.7408,2026-04-30,Paid
INV06133,S090440,C00987,2025-01-16,47365.49,8525.788199999999,2025-01-16,Paid
INV06134,S078180,C00266,2025-09-30,10377.28,1867.9104,2025-09-30,Overdue
INV06135,S040520,C00359,2026-02-15,31621.63,5691.8934,2026-02-15,Pending
INV06136,S024228,C00060,2024-12-10,37434.17,6738.150599999999,2024-12-10,Disputed
INV06137,S052228,C00266,2025-03-20,32330.15,5819.427,2025-03-20,Paid
INV06138,S081492,C00538,2025-10-27,18084.79,3255.2622,2025-10-27,Disputed
INV06139,S069262,C00826,2025-10-12,19623.49,3532.2282,2025-10-12,Overdue
INV06140,S042218,C00871,2025-05-25,41389.3,7450.0740000000005,2025-05-25,Overdue
INV06141,S002327,C00235,2025-09-27,17970.23,3234.6414,2025-09-27,Overdue
INV06142,S001877,C00420,2026-02-07,52331.4,9419.652,2026-02-07,Overdue
INV06143,S022138,C00985,2024-10-14,27838.870000000003,5010.9966,2024-10-14,Disputed
INV06144,S052395,C00347,2025-08-01,13914.279999999999,2504.5703999999996,2025-08-01,Paid
INV06145,S098508,C00068,2025-10-16,57472.28,10345.0104,2025-10-16,Overdue
INV06146,S074882,C00020,2024-11-07,38237.43,6882.7374,2024-11-07,Overdue
INV06147,S098633,C00013,2025-02-23,27968.440000000002,5034.3192,2025-02-23,Pending
INV06148,S067145,C00421,2026-02-03,16673.17,3001.1705999999995,2026-02-03,Disputed
INV06149,S026398,C00882,2025-12-20,52055.88,9370.0584,2025-12-20,Overdue
INV06150,S024346,C00867,2024-11-05,20142.52,3625.6536,2024-11-05,Pending
INV06151,S032018,C00924,2024-10-31,23822.32,4288.0176,2024-10-31,Pending
INV06152,S044638,C00239,2025-01-31,33969.57,6114.522599999999,2025-01-31,Pending
INV06153,S055977,C00398,2024-09-12,51396.630000000005,9251.3934,2024-09-12,Pending
INV06154,S010691,C00128,2025-02-18,35959.62,6472.7316,2025-02-18,Overdue
INV06155,S081082,C00653,2025-06-26,20159.72,3628.7496,2025-06-26,Paid
INV06156,S094029,C00192,2025-10-29,28001.949999999997,5040.351,2025-10-29,Overdue
INV06157,S087528,C00237,2025-02-27,41807.340000000004,7525.3212,2025-02-27,Pending
INV06158,S019190,C00699,2025-06-16,44175.72,7951.6296,2025-06-16,Pending
INV06159,S088608,C00292,2024-07-17,9140.11,1645.2198,2024-07-17,Pending
